7	7
76	83
313	396
315	711
321	1032
336	1368
344	1712
324	2036
313	2349
313	2662
310	2972
329	3301
330	3631
329	3960
323	4283
326	4609
319	4928
313	5241
328	5569
329	5898
325	6223
305	6528
302	6830
313	7143
320	7463
323	7786
319	8105
309	8414
307	8721
305	9026
295	9321
307	9628
325	9953
328	10281
309	10590
302	10892
293	11185
285	11470
290	11760
290	12050
288	12338
283	12621
290	12911
272	13183
274	13457
283	13740
290	14030
303	14333
307	14640
283	14923
272	15195
279	15474
286	15760
291	16051
300	16351
304	16655
301	16956
294	17250
282	17532
282	17814
285	18099
297	18396
291	18687
290	18977
290	19267
291	19558
302	19860
313	20173
320	20493
329	20822
344	21166
332	21498
310	21808
322	22130
321	22451
331	22782
344	23126
331	23457
317	23774
316	24090
314	24404
316	24720
320	25040
334	25374
330	25704
304	26008
302	26310
327	26637
330	26967
336	27303
318	27621
313	27934
309	28243
316	28559
302	28861
294	29155
312	29467
315	29782
306	30088
299	30387
301	30688
297	30985
325	31310
324	31634
313	31947
315	32262
303	32565
301	32866
299	33165
302	33467
310	33777
315	34092
299	34391
288	34679
301	34980
308	35288
310	35598
314	35912
305	36217
312	36529
308	36837
304	37141
309	37450
323	37773
326	38099
331	38430
318	38748
311	39059
317	39376
316	39692
321	40013
327	40340
263	40603
65	40668
216	40884
92	40976
289	41265
278	41543
286	41829
101	41930
196	42126
295	42421
293	42714
276	42990
278	43268
278	43546
270	43816
279	44095
292	44387
289	44676
301	44977
293	45270
283	45553
286	45839
299	46138
302	46440
310	46750
310	47060
299	47359
296	47655
289	47944
284	48228
289	48517
304	48821
304	49125
297	49422
277	49699
279	49978
270	50248
279	50527
289	50816
298	51114
286	51400
287	51687
278	51965
274	52239
273	52512
282	52794
293	53087
294	53381
286	53667
280	53947
274	54221
296	54517
297	54814
293	55107
298	55405
305	55710
301	56011
296	56307
300	56607
311	56918
334	57252
340	57592
336	57928
317	58245
297	58542
303	58845
321	59166
324	59490
332	59822
334	60156
321	60477
307	60784
305	61089
306	61395
332	61727
331	62058
301	62359
313	62672
322	62994
102	63096
219	63315
99	63414
217	63631
336	63967
325	64292
335	64627
302	64929
316	65245
331	65576
330	65906
319	66225
339	66564
326	66890
308	67198
312	67510
322	67832
332	68164
341	68505
325	68830
306	69136
310	69446
311	69757
325	70082
335	70417
335	70752
336	71088
312	71400
310	71710
311	72021
329	72350
330	72680
322	73002
305	73307
293	73600
312	73912
317	74229
327	74556
340	74896
317	75213
324	75537
317	75854
313	76167
326	76493
338	76831
330	77161
337	77498
329	77827
320	78147
327	78474
341	78815
344	79159
357	79516
337	79853
308	80161
303	80464
309	80773
334	81107
345	81452
338	81790
323	82113
330	82443
330	82773
334	83107
326	83433
344	83777
341	84118
309	84427
308	84735
337	85072
346	85418
334	85752
316	86068
304	86372
311	86683
309	86992
313	87305
349	87654
346	88000
338	88338
329	88667
332	88999
346	89345
354	89699
361	90060
339	90399
338	90737
332	91069
328	91397
346	91743
351	92094
354	92448
343	92791
340	93131
340	93471
346	93817
340	94157
360	94517
352	94869
330	95199
329	95528
336	95864
363	96227
362	96589
352	96941
343	97284
328	97612
338	97950
340	98290
357	98647
365	99012
346	99358
334	99692
324	100016
345	100361
361	100722
364	101086
340	101426
345	101771
342	102113
343	102456
369	102825
372	103197
358	103555
326	103881
329	104210
338	104548
335	104883
316	105199
333	105532
320	105852
330	106182
323	106505
337	106842
366	107208
359	107567
351	107918
335	108253
321	108574
344	108918
356	109274
360	109634
364	109998
348	110346
345	110691
356	111047
363	111410
381	111791
374	112165
357	112522
358	112880
365	113245
370	113615
370	113985
369	114354
327	114681
24	114705
357	115062
62	115124
354	115478
264	115742
349	116091
345	116436
333	116769
329	117098
335	117433
346	117779
365	118144
368	118512
341	118853
324	119177
